filepath,filename,page_count,keyword_context,is_handbook,error
./PDF-files/Materialwissenschaft/1163_18.07.2023 Materialwissenschaft und Werkstofftechnik.pdf,1163_18.07.2023 Materialwissenschaft und Werkstofftechnik.pdf,189,,False,
./PDF-files/Materialwissenschaft/1152_18.07.2023 Materialwissenschaften.pdf,1152_18.07.2023 Materialwissenschaften.pdf,135,,False,
./PDF-files/Materialwissenschaft/1184_19.07.2023 Computational Engineering Science.pdf,1184_19.07.2023 Computational Engineering Science.pdf,325,,False,
./PDF-files/Materialwissenschaft/1183_19.07.2023 Chemie und Nachhaltige Prozesse.pdf,1183_19.07.2023 Chemie und Nachhaltige Prozesse.pdf,76,,False,
./PDF-files/Materialwissenschaft/1138_18.07.2023 Angewandte Materialwissenschaften.pdf,1138_18.07.2023 Angewandte Materialwissenschaften.pdf,88,,False,
./PDF-files/Materialwissenschaft/1211_19.07.2023 Produktionstechnik - Maschinenbau und Verfahrenstechnik.pdf,1211_19.07.2023 Produktionstechnik - Maschinenbau und Verfahrenstechnik.pdf,251,,False,
./PDF-files/Materialwissenschaft/1150_18.07.2023 Materialwissenschaft.pdf,1150_18.07.2023 Materialwissenschaft.pdf,77,,False,
./PDF-files/Materialwissenschaft/823_29.06.2023 Holztechnik.pdf,823_29.06.2023 Holztechnik.pdf,115,,False,
./PDF-files/Materialwissenschaft/1159_18.07.2023 Materialwissenschaft und Werkstofftechnik.pdf,1159_18.07.2023 Materialwissenschaft und Werkstofftechnik.pdf,27,,False,
./PDF-files/Materialwissenschaft/1191_19.07.2023 Leder- und Textiltechnik.pdf,1191_19.07.2023 Leder- und Textiltechnik.pdf,144,,False,
./PDF-files/Materialwissenschaft/1151_18.07.2023 Materialwissenschaften.pdf,1151_18.07.2023 Materialwissenschaften.pdf,93,,False,
./PDF-files/Materialwissenschaft/1164_18.07.2023 Materialwissenschaft und Werkstofftechnik.pdf,1164_18.07.2023 Materialwissenschaft und Werkstofftechnik.pdf,365,,False,
./PDF-files/Informatik/867_05.07.2023 Mathematical Engineering.pdf,867_05.07.2023 Mathematical Engineering.pdf,118,,False,
./PDF-files/Informatik/565_13.06.2023 Digitale Technologien.pdf,565_13.06.2023 Digitale Technologien.pdf,42,,False,
./PDF-files/Informatik/2029_14.09.2023 Informatik.pdf,2029_14.09.2023 Informatik.pdf,52,,False,
./PDF-files/Informatik/1198_19.07.2023 Materialinformatik.pdf,1198_19.07.2023 Materialinformatik.pdf,28,,False,
./PDF-files/Informatik/866_05.07.2023 Mathematical Engineering.pdf,866_05.07.2023 Mathematical Engineering.pdf,164,,False,
./PDF-files/Informatik/1338_26.07.2023 Wirtschaftsinformatik.pdf,1338_26.07.2023 Wirtschaftsinformatik.pdf,68,,False,
./PDF-files/Informatik/2035_14.09.2023 Ingenieurinformatik Maschinenbau.pdf,2035_14.09.2023 Ingenieurinformatik Maschinenbau.pdf,125,,False,
./PDF-files/Informatik/2373_29.07.2024 Ingenieurinformatik.pdf,2373_29.07.2024 Ingenieurinformatik.pdf,36,,False,
./PDF-files/Informatik/2034_14.09.2023 Ingenieurinformatik Maschinenbau.pdf,2034_14.09.2023 Ingenieurinformatik Maschinenbau.pdf,120,,False,
./PDF-files/Projektingenieurwesen/2341_29.09.2023 Internationales Projektingenierwesen.pdf,2341_29.09.2023 Internationales Projektingenierwesen.pdf,59,,False,
./PDF-files/Projektingenieurwesen/1228_20.07.2023 Projektingenieurwesen.pdf,1228_20.07.2023 Projektingenieurwesen.pdf,106,,False,
./PDF-files/Stadtplanung/1090_14.07.2023 Architektur.pdf,1090_14.07.2023 Architektur.pdf,51,,False,
./PDF-files/Stadtplanung/1089_14.07.2023 Umweltmanagement und Stadtplanung in Ballungsräumen_UMSB.pdf,1089_14.07.2023 Umweltmanagement und Stadtplanung in Ballungsräumen_UMSB.pdf,556,,False,
./PDF-files/Stadtplanung/1122_17.07.2023 Stadt- und Regionalplanung.pdf,1122_17.07.2023 Stadt- und Regionalplanung.pdf,99,,False,
./PDF-files/Stadtplanung/1095_14.07.2023 Baukulturerbe.pdf,1095_14.07.2023 Baukulturerbe.pdf,122,,False,
./PDF-files/Stadtplanung/1091_14.07.2023 Architektur.pdf,1091_14.07.2023 Architektur.pdf,31,,False,
./PDF-files/Stadtplanung/1073_14.07.2023 Architektur und Stadtplanung.pdf,1073_14.07.2023 Architektur und Stadtplanung.pdf,123,,False,
./PDF-files/Stadtplanung/1113_17.07.2023 Real Estate Management.pdf,1113_17.07.2023 Real Estate Management.pdf,34,,False,
./PDF-files/Stadtplanung/1100_14.07.2023 Immobilientechnik und Immobilienwirtschaft.pdf,1100_14.07.2023 Immobilientechnik und Immobilienwirtschaft.pdf,177,,False,
./PDF-files/Stadtplanung/1108_17.07.2023 Mobilitätsmanagement.pdf,1108_17.07.2023 Mobilitätsmanagement.pdf,50,,False,
./PDF-files/Stadtplanung/1074_14.07.2023 Architektur und Stadtplanung.pdf,1074_14.07.2023 Architektur und Stadtplanung.pdf,419,,False,
./PDF-files/Stadtplanung/1075_14.07.2023 Städtebau und Stadtplanung.pdf,1075_14.07.2023 Städtebau und Stadtplanung.pdf,93,,False,
./PDF-files/Stadtplanung/1116_17.07.2023 Stadtökologie_Urban Ecosystem Sciences.pdf,1116_17.07.2023 Stadtökologie_Urban Ecosystem Sciences.pdf,67,,False,
./PDF-files/Stadtplanung/1086_14.07.2023 Stadtplanung.pdf,1086_14.07.2023 Stadtplanung.pdf,74,,False,
./PDF-files/Stadtplanung/1097_14.07.2023 Energieeffizientes Planen und Bauen.pdf,1097_14.07.2023 Energieeffizientes Planen und Bauen.pdf,84,,False,
./PDF-files/Stadtplanung/1123_17.07.2023 Stadt- und Regionalplanung.pdf,1123_17.07.2023 Stadt- und Regionalplanung.pdf,117,,False,
./PDF-files/Stadtplanung/1109_17.07.2023 Planung und Partizipation.pdf,1109_17.07.2023 Planung und Partizipation.pdf,86,,False,
./PDF-files/Stadtplanung/1101_14.07.2023 Immobilientechnik und Immobilienwirtschaft.pdf,1101_14.07.2023 Immobilientechnik und Immobilienwirtschaft.pdf,316,,False,
./PDF-files/Stadtplanung/1077_14.07.2023 Stadtplanung.pdf,1077_14.07.2023 Stadtplanung.pdf,314,,False,
./PDF-files/Stadtplanung/1088_14.07.2023_Umweltmanagement und Stadtplanung in Ballungsräumen berufsbegleitend.pdf,1088_14.07.2023_Umweltmanagement und Stadtplanung in Ballungsräumen berufsbegleitend.pdf,556,,False,
./PDF-files/Stadtplanung/1078_14.07.2023 Stadtplanung.pdf,1078_14.07.2023 Stadtplanung.pdf,25,,False,
./PDF-files/Stadtplanung/1084_14.07.2023 Stadtplanung.pdf,1084_14.07.2023 Stadtplanung.pdf,47,,False,
./PDF-files/Stadtplanung/1076_14.07.2023 Stadtplanung.pdf,1076_14.07.2023 Stadtplanung.pdf,34,,False,
./PDF-files/Systems Engineering/1273_24.07.2023 Robotic Systems Engineering.pdf,1273_24.07.2023 Robotic Systems Engineering.pdf,73,,False,
./PDF-files/Systems Engineering/1296_24.07.2023 Systems Engineering for Micro-Electro-Mechanical Systems or Biomedical Micro Engineering.pdf,1296_24.07.2023 Systems Engineering for Micro-Electro-Mechanical Systems or Biomedical Micro Engineering.pdf,72,,False,
./PDF-files/Systems Engineering/1239_21.07.2023 Automotive Systems Engineering.pdf,1239_21.07.2023 Automotive Systems Engineering.pdf,35,,False,
./PDF-files/Systems Engineering/1331_26.07.2023 Renewable Energy Systems - Environmental and Process Engineering.pdf,1331_26.07.2023 Renewable Energy Systems - Environmental and Process Engineering.pdf,60,,False,
./PDF-files/Systems Engineering/1414_28.07.2023 Energy Systems Engineering.pdf,1414_28.07.2023 Energy Systems Engineering.pdf,197,,False,
./PDF-files/Systems Engineering/1133_17.07.2023 Verkehrsingenieurwesen.pdf,1133_17.07.2023 Verkehrsingenieurwesen.pdf,298,,False,
./PDF-files/Systems Engineering/2132_19.09.2023 Systemtechnik und Technische Kybernetik.pdf,2132_19.09.2023 Systemtechnik und Technische Kybernetik.pdf,93,,False,
./PDF-files/Systems Engineering/560_13.06.2023 Business and Systems Engineering.pdf,560_13.06.2023 Business and Systems Engineering.pdf,31,,False,
./PDF-files/Systems Engineering/1283_24.07.2023 Systems Engineering.pdf,1283_24.07.2023 Systems Engineering.pdf,37,,False,
./PDF-files/Systems Engineering/1289_24.07.2023 Systems Engineering.pdf,1289_24.07.2023 Systems Engineering.pdf,107,,False,
./PDF-files/Systems Engineering/1302_25.07.2023 Bachelor Plus MINT.pdf,1302_25.07.2023 Bachelor Plus MINT.pdf,29,,False,
./PDF-files/Systems Engineering/1268_21.07.2023 Medical Systems Engineering.pdf,1268_21.07.2023 Medical Systems Engineering.pdf,60,,False,
./PDF-files/Systems Engineering/1281_24.07.2023 Systems Engineering.pdf,1281_24.07.2023 Systems Engineering.pdf,361,,False,
./PDF-files/Systems Engineering/1332_26.07.2023 Scientific Instrumentation.pdf,1332_26.07.2023 Scientific Instrumentation.pdf,42,,False,
./PDF-files/Systems Engineering/1307_25.07.2023 Digital Product Design and Development _Internet der Dinge.pdf,1307_25.07.2023 Digital Product Design and Development _Internet der Dinge.pdf,71,,False,
./PDF-files/Systems Engineering/573_14.06.2023 Produkt- und Systementwicklung.pdf,573_14.06.2023 Produkt- und Systementwicklung.pdf,59,,False,
./PDF-files/Systems Engineering/1257_21.07.2023 Energy Systems Engineering.pdf,1257_21.07.2023 Energy Systems Engineering.pdf,197,,False,
./PDF-files/Systems Engineering/1252_21.07.2023 Electric Power and Control Systems Engineering.pdf,1252_21.07.2023 Electric Power and Control Systems Engineering.pdf,99,,False,
./PDF-files/Systems Engineering/1278_24.07.2023 Sustainable Systems Engineering.pdf,1278_24.07.2023 Sustainable Systems Engineering.pdf,125,,False,
./PDF-files/Systems Engineering/2130_19.09.2023 Systemtechnik.pdf,2130_19.09.2023 Systemtechnik.pdf,72,,False,
./PDF-files/Systems Engineering/1291_24.07.2023 Systems Engineering.pdf,1291_24.07.2023 Systems Engineering.pdf,48,,False,
./PDF-files/Systems Engineering/1134_17.07.2023 Verkehrsingenieurwesen.pdf,1134_17.07.2023 Verkehrsingenieurwesen.pdf,158,,False,
./PDF-files/Systems Engineering/1261_21.07.2023 Infotronic Systems Engineering.pdf,1261_21.07.2023 Infotronic Systems Engineering.pdf,91,,False,
./PDF-files/Systems Engineering/1240_21.07.2023 Automotive Systems Engineering.pdf,1240_21.07.2023 Automotive Systems Engineering.pdf,68,,False,
"./PDF-files/Systems Engineering/1271_24.07.2023 Process Energy and Environmental Systems Engineering _Prozess-, Energie- und Umweltsystemtechnik.pdf","1271_24.07.2023 Process Energy and Environmental Systems Engineering _Prozess-, Energie- und Umweltsystemtechnik.pdf",241,,False,
./PDF-files/Systems Engineering/1243_21.07.2023 Business Information Systems Engineering.pdf,1243_21.07.2023 Business Information Systems Engineering.pdf,31,,False,
./PDF-files/Systems Engineering/1277_24.07.2023 Sustainable Systems Engineering.PDF,1277_24.07.2023 Sustainable Systems Engineering.PDF,92,,False,
./PDF-files/Systems Engineering/1275_24.07.2023 Software Systems Engineering.pdf,1275_24.07.2023 Software Systems Engineering.pdf,308,,False,
./PDF-files/Systems Engineering/924_06.07.2023 Verkehrsingenieurwesen.pdf,924_06.07.2023 Verkehrsingenieurwesen.pdf,297,,False,
./PDF-files/Systems Engineering/1255_21.07.2023 Embedded Systems Engineering.pdf,1255_21.07.2023 Embedded Systems Engineering.pdf,796,,False,
./PDF-files/Systems Engineering/1325_26.07.2023 International Automotive Engineering.pdf,1325_26.07.2023 International Automotive Engineering.pdf,39,,False,
./PDF-files/Systems Engineering/2166_20.09.2023 Energiesystemtechnik.pdf,2166_20.09.2023 Energiesystemtechnik.pdf,110,,False,
./PDF-files/Systems Engineering/1242_21.07.2023 Business and Systems Engineering.pdf,1242_21.07.2023 Business and Systems Engineering.pdf,31,,False,
./PDF-files/Systems Engineering/1245_21.07.2023 Distributed Systems Engineering.pdf,1245_21.07.2023 Distributed Systems Engineering.pdf,45,,False,
./PDF-files/Systems Engineering/1370_27.07.2023 Electric Power and Control Systems Engineering.pdf,1370_27.07.2023 Electric Power and Control Systems Engineering.pdf,99,,False,
./PDF-files/Systems Engineering/1282_24.07.2023 Systems Engineering.pdf,1282_24.07.2023 Systems Engineering.pdf,321,,False,
./PDF-files/Systems Engineering/1279_1279 Systems Engineering.pdf,1279_1279 Systems Engineering.pdf,46,,False,
./PDF-files/Systems Engineering/2095_18.09.2023 Mechatronische Systemtechnik.pdf,2095_18.09.2023 Mechatronische Systemtechnik.pdf,172,,False,
./PDF-files/Systems Engineering/1272_24.07.2023 Research in Computer and Systems Engineering.pdf,1272_24.07.2023 Research in Computer and Systems Engineering.pdf,58,,False,
./PDF-files/Systems Engineering/1280_24.07.2023 Systems Engineering.pdf,1280_24.07.2023 Systems Engineering.pdf,168,,False,
./PDF-files/Systems Engineering/1309_25.07.2023 Electrical Engineering - Connected Systems.pdf,1309_25.07.2023 Electrical Engineering - Connected Systems.pdf,61,,False,
